manifacturer/String,model/String,year/double,fuel/String,hp/double,doors/double,transition/String,category/String,size/String,style/String,price/double
Audi,RS 7,2017,premium,560,8,AUTOMATIC,lux,Large,Sedan,110700
Acura,RSX,2004,regular,160,4,MANUAL,Hatchback,Compact,2dr Hatchback,21100
Acura,RSX,2004,regular,160,4,MANUAL,Hatchback,Compact,2dr Hatchback,20025
Acura,RSX,2004,regular,160,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,22000
Acura,RSX,2004,regular,160,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,20925
Acura,RSX,2004,premium,200,4,MANUAL,Hatchback,Compact,2dr Hatchback,23320
Acura,RSX,2005,regular,160,4,MANUAL,Hatchback,Compact,2dr Hatchback,20275
Acura,RSX,2005,regular,160,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,22250
Acura,RSX,2005,regular,160,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,21175
Acura,RSX,2005,regular,160,4,MANUAL,Hatchback,Compact,2dr Hatchback,21350
Acura,RSX,2005,premium,210,4,MANUAL,Hatchback,Compact,2dr Hatchback,23670
Acura,RSX,2006,regular,155,4,MANUAL,Hatchback,Compact,2dr Hatchback,20325
Acura,RSX,2006,regular,155,4,MANUAL,Hatchback,Compact,2dr Hatchback,21475
Acura,RSX,2006,premium,201,4,MANUAL,Hatchback,Compact,2dr Hatchback,23845
Acura,RSX,2006,regular,155,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,21225
Acura,RSX,2006,regular,155,4,AUTOMATIC,Hatchback,Compact,2dr Hatchback,22375
Lexus,RX 300,2001,premium,220,6,AUTOMATIC,Crossover,Midsize,4dr SUV,33955
Lexus,RX 300,2001,premium,220,6,AUTOMATIC,Crossover,Midsize,4dr SUV,35705
Lexus,RX 300,2002,regular,220,6,AUTOMATIC,Crossover,Midsize,4dr SUV,35705
Lexus,RX 300,2002,regular,220,6,AUTOMATIC,Crossover,Midsize,4dr SUV,33955
Lexus,RX 300,2003,regular,220,6,AUTOMATIC,Crossover,Midsize,4dr SUV,36925
Lexus,RX 300,2003,regular,220,6,AUTOMATIC,Crossover,Midsize,4dr SUV,35125
Lexus,RX 330,2004,regular,230,6,AUTOMATIC,Crossover,Midsize,4dr SUV,35275
Lexus,RX 330,2004,regular,230,6,AUTOMATIC,Crossover,Midsize,4dr SUV,36675
Lexus,RX 330,2005,regular,230,6,AUTOMATIC,Crossover,Midsize,4dr SUV,36025
Lexus,RX 330,2005,regular,230,6,AUTOMATIC,Crossover,Midsize,4dr SUV,37425
Lexus,RX 330,2006,regular,223,6,AUTOMATIC,Crossover,Midsize,4dr SUV,36370
Lexus,RX 330,2006,regular,223,6,AUTOMATIC,Crossover,Midsize,4dr SUV,37770
Lexus,RX 350,2015,regular,270,6,AUTOMATIC,Crossover,Midsize,4dr SUV,40970
Lexus,RX 350,2015,regular,270,6,AUTOMATIC,Crossover,Midsize,4dr SUV,50220
Lexus,RX 350,2015,regular,270,6,AUTOMATIC,Crossover,Midsize,4dr SUV,48710
Lexus,RX 350,2015,regular,270,6,AUTOMATIC,Crossover,Midsize,4dr SUV,42370
Lexus,RX 350,2016,regular,295,6,AUTOMATIC,Crossover,Midsize,4dr SUV,49125
Lexus,RX 350,2016,regular,295,6,AUTOMATIC,Crossover,Midsize,4dr SUV,41900
Lexus,RX 350,2016,regular,295,6,AUTOMATIC,Crossover,Midsize,4dr SUV,43300
Lexus,RX 350,2017,regular,295,6,AUTOMATIC,Crossover,Midsize,4dr SUV,50320
Lexus,RX 350,2017,regular,295,6,AUTOMATIC,Crossover,Midsize,4dr SUV,48920
Lexus,RX 350,2017,regular,295,6,AUTOMATIC,Crossover,Midsize,4dr SUV,43020
Lexus,RX 350,2017,regular,295,6,AUTOMATIC,Crossover,Midsize,4dr SUV,44420
Lexus,RX 400h,2006,regular,268,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,46060
Lexus,RX 400h,2006,regular,268,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,44660
Lexus,RX 400h,2007,regular,268,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,41180
Lexus,RX 400h,2007,regular,268,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,42580
Lexus,RX 400h,2008,premium,268,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,42080
Lexus,RX 400h,2008,premium,268,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,43480
Lexus,RX 450h,2015,premium,295,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,47620
Lexus,RX 450h,2015,premium,295,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,49020
Lexus,RX 450h,2016,premium,308,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,57045
Lexus,RX 450h,2016,premium,308,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,53635
Lexus,RX 450h,2016,premium,308,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,52235
Lexus,RX 450h,2017,premium,308,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,53035
Lexus,RX 450h,2017,premium,308,6,AUTOMATIC,Hybrid,Midsize,4dr SUV,56495
Mazda,RX-7,1993,regular,255,,MANUAL,Performance,Compact,Coupe,7523
Mazda,RX-7,1994,regular,255,,MANUAL,Performance,Compact,Coupe,8147
Mazda,RX-7,1995,regular,255,,MANUAL,Performance,Compact,Coupe,8839
Mazda,RX-8,2009,premium,232,,MANUAL,Performance,Compact,Coupe,31930
Mazda,RX-8,2009,premium,212,,AUTOMATIC,Performance,Compact,Coupe,26435
Mazda,RX-8,2009,premium,232,,MANUAL,Performance,Compact,Coupe,27860
Mazda,RX-8,2009,premium,232,,MANUAL,Performance,Compact,Coupe,31000
Mazda,RX-8,2009,premium,232,,MANUAL,Performance,Compact,Coupe,26435
Mazda,RX-8,2009,premium,212,,AUTOMATIC,Performance,Compact,Coupe,31700
Mazda,RX-8,2009,premium,212,,AUTOMATIC,Performance,Compact,Coupe,28560
Mazda,RX-8,2010,premium,232,,MANUAL,Performance,Compact,Coupe,32140
Mazda,RX-8,2010,premium,212,,AUTOMATIC,Performance,Compact,Coupe,26645
Mazda,RX-8,2010,premium,212,,AUTOMATIC,Performance,Compact,Coupe,32810
Mazda,RX-8,2010,premium,232,,MANUAL,Performance,Compact,Coupe,26645
Mazda,RX-8,2010,premium,232,,MANUAL,Performance,Compact,Coupe,32110
Mazda,RX-8,2011,premium,212,,AUTOMATIC,Performance,Compact,Coupe,32960
Mazda,RX-8,2011,premium,232,,MANUAL,Performance,Compact,Coupe,32260
Mazda,RX-8,2011,premium,232,,MANUAL,Performance,Compact,Coupe,32290
Mazda,RX-8,2011,premium,232,,MANUAL,Performance,Compact,Coupe,26795
Mazda,RX-8,2011,premium,212,,AUTOMATIC,Performance,Compact,Coupe,26795
Chevrolet,S-10 Blazer,1992,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1992,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1992,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1992,regular,160,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1992,regular,160,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1992,regular,160,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1992,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1993,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Midsize,4dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10 Blazer,1994,regular,165,6,MANUAL,none,Compact,2dr SUV,2000
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,Performance,Compact,Extended Cab Pickup,20984
Chevrolet,S-10,2002,flex,120,4,AUTOMATIC,Crossover,Compact,Regular Cab Pickup,15406
Chevrolet,S-10,2002,flex,120,4,AUTOMATIC,Crossover,Compact,Extended Cab Pickup,21474
Chevrolet,S-10,2002,regular,190,6,MANUAL,none,Compact,Extended Cab Pickup,19757
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,Performance,Compact,Extended Cab Pickup,23539
Chevrolet,S-10,2002,flex,120,4,MANUAL,Crossover,Compact,Extended Cab Pickup,15943
Chevrolet,S-10,2002,regular,190,6,MANUAL,none,Compact,Extended Cab Pickup,17284
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,none,Compact,Regular Cab Pickup,18169
Chevrolet,S-10,2002,flex,120,4,AUTOMATIC,Crossover,Compact,Regular Cab Pickup,19434
Chevrolet,S-10,2002,flex,120,4,MANUAL,Crossover,Compact,Regular Cab Pickup,13961
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,none,Compact,Extended Cab Pickup,24063
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,Crossover,Compact,Regular Cab Pickup,18519
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,none,Compact,Crew Cab Pickup,24462
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,none,Compact,Extended Cab Pickup,25990
Chevrolet,S-10,2002,flex,120,4,AUTOMATIC,Crossover,Compact,Regular Cab Pickup,17169
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,none,Compact,Extended Cab Pickup,20209
Chevrolet,S-10,2002,flex,120,4,AUTOMATIC,Crossover,Compact,Extended Cab Pickup,19209
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,Performance,Compact,Regular Cab Pickup,21499
Chevrolet,S-10,2002,regular,190,6,MANUAL,none,Compact,Regular Cab Pickup,14961
Chevrolet,S-10,2002,regular,190,6,AUTOMATIC,Performance,Compact,Regular Cab Pickup,18944
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Extended Cab Pickup,20780
Chevrolet,S-10,2003,regular,190,6,MANUAL,none,Compact,Extended Cab Pickup,20270
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Regular Cab Pickup,16905
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Regular Cab Pickup,18780
Chevrolet,S-10,2003,regular,190,6,AUTOMATIC,none,Compact,Crew Cab Pickup,24370
Chevrolet,S-10,2003,flex,120,4,AUTOMATIC,Crossover,Compact,Regular Cab Pickup,17570
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Extended Cab Pickup,16570
Chevrolet,S-10,2003,regular,190,6,MANUAL,none,Compact,Extended Cab Pickup,23985
Chevrolet,S-10,2003,flex,120,4,AUTOMATIC,Crossover,Compact,Regular Cab Pickup,16220
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Extended Cab Pickup,18905
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Regular Cab Pickup,16120
Chevrolet,S-10,2003,regular,190,6,MANUAL,none,Compact,Extended Cab Pickup,21820
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Regular Cab Pickup,14770
Chevrolet,S-10,2003,flex,120,4,MANUAL,Crossover,Compact,Extended Cab Pickup,18120
Chevrolet,S-10,2004,regular,190,6,AUTOMATIC,none,Compact,Crew Cab Pickup,24660
GMC,S-15 Jimmy,1990,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1990,regular,160,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Midsize,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Midsize,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Midsize,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Midsize,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Midsize,4dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Compact,2dr SUV,2000
GMC,S-15 Jimmy,1991,regular,150,6,MANUAL,none,Midsize,4dr SUV,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Extended Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Extended Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Extended Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Extended Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Extended Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,105,4,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Extended Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Regular Cab Pickup,2000
GMC,S-15,1990,regular,160,6,MANUAL,none,Compact,Regular Cab Pickup,2000
Mercedes-Benz,S-Class,2015,premium,449,8,AUTOMATIC,High-Performance,Large,Sedan,94400
Mercedes-Benz,S-Class,2015,premium,577,8,AUTOMATIC,lux,Large,Sedan,141450
Mercedes-Benz,S-Class,2015,premium,449,8,AUTOMATIC,High-Performance,Large,Sedan,97400
Mercedes-Benz,S-Class,2015,premium,577,8,AUTOMATIC,lux,Large,Coupe,160900
Mercedes-Benz,S-Class,2015,premium,621,12,AUTOMATIC,lux,Large,Sedan,222000
Mercedes-Benz,S-Class,2015,premium,621,12,AUTOMATIC,lux,Large,Coupe,230900
Mercedes-Benz,S-Class,2015,premium,523,12,AUTOMATIC,High-Performance,Large,Sedan,166900
Mercedes-Benz,S-Class,2015,premium,449,8,AUTOMATIC,High-Performance,Large,Coupe,119900
Mercedes-Benz,S-Class,2016,premium,621,12,AUTOMATIC,lux,Large,Coupe,234050
Mercedes-Benz,S-Class,2016,premium,449,8,AUTOMATIC,High-Performance,Large,Coupe,121550
Mercedes-Benz,S-Class,2016,premium,577,8,AUTOMATIC,lux,Large,Sedan,143250
Mercedes-Benz,S-Class,2016,premium,449,8,AUTOMATIC,High-Performance,Large,Sedan,95650
Mercedes-Benz,S-Class,2016,premium,523,12,AUTOMATIC,High-Performance,Large,Sedan,169050
Mercedes-Benz,S-Class,2016,premium,449,8,AUTOMATIC,High-Performance,Large,Sedan,98650
Mercedes-Benz,S-Class,2016,premium,577,8,AUTOMATIC,lux,Large,Coupe,163150
Mercedes-Benz,S-Class,2016,premium,621,12,AUTOMATIC,lux,Large,Sedan,224650
Mercedes-Benz,S-Class,2017,premium,577,8,AUTOMATIC,lux,Large,Sedan,144700
Mercedes-Benz,S-Class,2017,premium,449,8,AUTOMATIC,High-Performance,Large,Sedan,99600
Mercedes-Benz,S-Class,2017,premium,449,8,AUTOMATIC,High-Performance,Large,Convertible,131400
Mercedes-Benz,S-Class,2017,premium,523,12,AUTOMATIC,High-Performance,Large,Sedan,170750
Mercedes-Benz,S-Class,2017,premium,577,8,AUTOMATIC,lux,Large,Convertible,176400
Mercedes-Benz,S-Class,2017,premium,621,12,AUTOMATIC,lux,Large,Sedan,226900
Mercedes-Benz,S-Class,2017,premium,621,12,AUTOMATIC,lux,Large,Convertible,247900
Mercedes-Benz,S-Class,2017,premium,449,8,AUTOMATIC,High-Performance,Large,Sedan,96600
Honda,S2000,2007,premium,237,4,MANUAL,Performance,Compact,Convertible,34250
Honda,S2000,2008,premium,237,4,MANUAL,Performance,Compact,Convertible,37300
Honda,S2000,2008,premium,237,4,MANUAL,High-Performance,Compact,Convertible,36300
Honda,S2000,2008,premium,237,4,MANUAL,Performance,Compact,Convertible,34300
Honda,S2000,2009,premium,237,4,MANUAL,High-Performance,Compact,Convertible,36995
Honda,S2000,2009,premium,237,4,MANUAL,Performance,Compact,Convertible,34995
Honda,S2000,2009,premium,237,4,MANUAL,Performance,Compact,Convertible,37995
Audi,S3,2015,premium,292,4,AUTOMATED_MANUAL,lux,Compact,Sedan,41100
Audi,S3,2015,premium,292,4,AUTOMATED_MANUAL,lux,Compact,Sedan,47000
Audi,S3,2016,premium,292,4,AUTOMATED_MANUAL,lux,Compact,Sedan,42500
Audi,S3,2016,premium,292,4,AUTOMATED_MANUAL,lux,Compact,Sedan,48650
Audi,S3,2017,premium,292,4,AUTOMATED_MANUAL,lux,Compact,Sedan,48400
Audi,S3,2017,premium,292,4,AUTOMATED_MANUAL,lux,Compact,Sedan,42900
Volvo,S40,2009,premium,227,5,AUTOMATIC,lux,Compact,Sedan,33800
Volvo,S40,2009,premium,227,5,AUTOMATIC,Performance,Compact,Sedan,32350
Volvo,S40,2009,premium,168,5,AUTOMATIC,lux,Compact,Sedan,28550
Volvo,S40,2010,premium,227,5,MANUAL,lux,Compact,Sedan,31350
Volvo,S40,2010,premium,168,5,MANUAL,lux,Compact,Sedan,26200
Volvo,S40,2010,premium,227,5,AUTOMATIC,Performance,Compact,Sedan,31150
Volvo,S40,2011,regular,227,5,AUTOMATIC,lux,Compact,Sedan,27750
Volvo,S40,2011,regular,227,5,AUTOMATIC,lux,Compact,Sedan,31150
Audi,S4,2014,premium,333,6,AUTOMATED_MANUAL,lux,Midsize,Sedan,49500
Audi,S4,2014,premium,333,6,MANUAL,lux,Midsize,Sedan,54000
Audi,S4,2014,premium,333,6,MANUAL,lux,Midsize,Sedan,48100
Audi,S4,2014,premium,333,6,AUTOMATED_MANUAL,lux,Midsize,Sedan,55400
Audi,S4,2015,premium,333,6,MANUAL,lux,Midsize,Sedan,48400
Audi,S4,2015,premium,333,6,MANUAL,lux,Midsize,Sedan,54300
Audi,S4,2015,premium,333,6,AUTOMATED_MANUAL,lux,Midsize,Sedan,55700
Audi,S4,2015,premium,333,6,AUTOMATED_MANUAL,lux,Midsize,Sedan,49800
Audi,S4,2016,premium,333,6,AUTOMATED_MANUAL,lux,Midsize,Sedan,56100
Audi,S4,2016,premium,333,6,MANUAL,lux,Midsize,Sedan,55100
Audi,S4,2016,premium,333,6,AUTOMATED_MANUAL,lux,Midsize,Sedan,50200
Audi,S4,2016,premium,333,6,MANUAL,lux,Midsize,Sedan,49200
Audi,S5,2016,premium,333,6,AUTOMATED_MANUAL,Performance,Midsize,Convertible,67350
Audi,S5,2016,premium,333,6,MANUAL,lux,Midsize,Coupe,59350
Audi,S5,2016,premium,333,6,AUTOMATED_MANUAL,Performance,Midsize,Convertible,61100
Audi,S5,2016,premium,333,6,AUTOMATED_MANUAL,Performance,Midsize,Coupe,54100
Audi,S5,2016,premium,333,6,AUTOMATED_MANUAL,Performance,Midsize,Coupe,60350
Audi,S5,2016,premium,333,6,MANUAL,lux,Midsize,Coupe,53100
Audi,S5,2017,premium,333,6,MANUAL,lux,Midsize,Coupe,53100
Audi,S5,2017,premium,333,6,AUTOMATED_MANUAL,Performance,Midsize,Convertible,61100
Audi,S5,2017,premium,333,6,AUTOMATED_MANUAL,Performance,Midsize,Coupe,54100
Volvo,S60 Cross Country,2017,regular,240,4,AUTOMATIC,lux,Midsize,Sedan,44200
Volvo,S60,2015,regular,250,5,AUTOMATIC,Performance,Midsize,Sedan,35450
Volvo,S60,2015,regular,302,4,AUTOMATIC,High-Performance,Midsize,Sedan,39250
Volvo,S60,2015,regular,250,5,AUTOMATIC,Performance,Midsize,Sedan,34800
Volvo,S60,2015,regular,325,6,AUTOMATIC,lux,Midsize,Sedan,43800
Volvo,S60,2015,regular,325,6,AUTOMATIC,lux,Midsize,Sedan,42700
Volvo,S60,2015,regular,240,4,AUTOMATIC,Performance,Midsize,Sedan,33950
Volvo,S60,2015,regular,240,4,AUTOMATIC,Performance,Midsize,Sedan,33300
Volvo,S60,2015,regular,302,4,AUTOMATIC,High-Performance,Midsize,Sedan,38150
Volvo,S60,2016,regular,240,4,AUTOMATIC,Performance,Midsize,Sedan,38900
Volvo,S60,2016,regular,302,4,AUTOMATIC,High-Performance,Midsize,Sedan,39450
Volvo,S60,2016,regular,345,6,AUTOMATIC,lux,Midsize,Sedan,59700
Volvo,S60,2016,regular,302,4,AUTOMATIC,High-Performance,Midsize,Sedan,44400
Volvo,S60,2016,regular,250,5,AUTOMATIC,Performance,Midsize,Sedan,35650
Volvo,S60,2016,regular,250,5,AUTOMATIC,Performance,Midsize,Sedan,40400
Volvo,S60,2016,regular,302,4,AUTOMATIC,High-Performance,Midsize,Sedan,47900
Volvo,S60,2016,regular,240,4,AUTOMATIC,Performance,Midsize,Sedan,34150
Volvo,S60,2016,regular,250,5,AUTOMATIC,Performance,Midsize,Sedan,38300
Volvo,S60,2016,regular,240,4,AUTOMATIC,Performance,Midsize,Sedan,36800
Volvo,S60,2016,regular,250,5,AUTOMATIC,Performance,Midsize,Sedan,43700
Volvo,S60,2016,regular,302,4,AUTOMATIC,High-Performance,Midsize,Sedan,43300
Volvo,S60,2016,regular,250,5,AUTOMATIC,Performance,Midsize,Sedan,43400
Volvo,S60,2016,regular,240,4,AUTOMATIC,Performance,Midsize,Sedan,41900
Volvo,S60,2016,regular,325,6,AUTOMATIC,High-Performance,Midsize,Sedan,44200
Volvo,S60,2016,regular,325,6,AUTOMATIC,High-Performance,Midsize,Sedan,47700
Volvo,S60,2017,regular,240,4,AUTOMATIC,lux,Midsize,Sedan,33950
Volvo,S60,2017,regular,240,4,AUTOMATIC,lux,Midsize,Sedan,40800
Volvo,S60,2017,regular,240,4,AUTOMATIC,lux,Midsize,Sedan,36800
Volvo,S60,2017,regular,302,4,AUTOMATIC,Performance,Midsize,Sedan,47400
Audi,S6,2015,premium,420,8,AUTOMATED_MANUAL,lux,Midsize,Sedan,75500
Audi,S6,2016,premium,450,8,AUTOMATED_MANUAL,lux,Midsize,Sedan,70900
Audi,S6,2016,premium,450,8,AUTOMATED_MANUAL,lux,Midsize,Sedan,75300
Audi,S6,2017,premium,450,8,AUTOMATED_MANUAL,lux,Midsize,Sedan,74100
Audi,S6,2017,premium,450,8,AUTOMATED_MANUAL,lux,Midsize,Sedan,70900
Volvo,S70,1998,regular,168,5,MANUAL,lux,Midsize,Sedan,2000
Volvo,S70,1998,regular,168,5,MANUAL,lux,Midsize,Sedan,2000
Volvo,S70,1998,regular,190,5,AUTOMATIC,lux,Midsize,Sedan,2112
Volvo,S70,1998,regular,236,5,MANUAL,Performance,Midsize,Sedan,2232
Volvo,S70,1999,regular,162,5,MANUAL,lux,Midsize,Sedan,2172
Volvo,S70,1999,regular,190,5,AUTOMATIC,lux,Midsize,Sedan,2286
Volvo,S70,1999,regular,236,5,MANUAL,Performance,Midsize,Sedan,2382
Volvo,S70,1999,regular,190,5,AUTOMATIC,lux,Midsize,Sedan,2384
Volvo,S70,2000,regular,190,5,AUTOMATIC,lux,Midsize,Sedan,2430
Volvo,S70,2000,regular,190,5,AUTOMATIC,lux,Midsize,Sedan,2637
Volvo,S70,2000,regular,168,5,MANUAL,lux,Midsize,Sedan,2305
Volvo,S70,2000,regular,190,5,AUTOMATIC,lux,Midsize,Sedan,2500
Volvo,S70,2000,regular,168,5,MANUAL,lux,Midsize,Sedan,2403
Volvo,S70,2000,regular,236,5,MANUAL,Performance,Midsize,Sedan,2608
Audi,S7,2015,premium,420,8,AUTOMATED_MANUAL,lux,Large,Sedan,82500
Audi,S7,2016,premium,450,8,AUTOMATED_MANUAL,lux,Large,Sedan,82900
Audi,S7,2017,premium,450,8,AUTOMATED_MANUAL,lux,Large,Sedan,82900
Audi,S7,2017,premium,450,8,AUTOMATED_MANUAL,lux,Large,Sedan,79900
Volvo,S80,2014,regular,240,6,AUTOMATIC,lux,Midsize,Sedan,39900
Volvo,S80,2014,regular,300,6,AUTOMATIC,Performance,Midsize,Sedan,43950
Volvo,S80,2015,regular,300,6,AUTOMATIC,Performance,Midsize,Sedan,45100
Volvo,S80,2015,regular,300,6,AUTOMATIC,Performance,Midsize,Sedan,43950
Volvo,S80,2015,regular,240,4,AUTOMATIC,lux,Midsize,Sedan,41700
Volvo,S80,2015,regular,240,4,AUTOMATIC,lux,Midsize,Sedan,40500
Volvo,S80,2016,regular,240,4,AUTOMATIC,lux,Midsize,Sedan,48375
